set_name_plus_dj_id,set_title,set_list,artist,song,spotify_song_name,spotify_id,preview,songs,dj_name,dj_id,song_id,dj_play_count,total_play_count
 - Evaldas Mikalauskas - M-1 Weekend Mix 357 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 357,Foggy - Come Into My Dream (eSQUIRE Remix),Foggy,Come Into My Dream (eSQUIRE Remix),Come into My Dream - Esquire Remix,422pzn7BdDEF1eYjcQrcxG,https://p.scdn.co/mp3-preview/15da189f1b48f443566a92e3f9bdf87495cfb0a5?cid=461b02dc885841c0a798981c336f46f0,Come Into My Dream (eSQUIRE Remix),Evaldas Mikalauskas,5139,51594,6,6
 - Evaldas Mikalauskas - M-1 Weekend Mix 334 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 334,Tchami Feat. Luke James - World To Me (Rootkit Remix),Tchami Feat. Luke James,World To Me (Rootkit Remix),World To Me (feat. Luke James) (Rootkit Remix),4tF5svEAayWQ5A13ki86XT,https://p.scdn.co/mp3-preview/3ead5f77442904abb5df6a73039e82041701f76e?cid=461b02dc885841c0a798981c336f46f0,World To Me (Rootkit Remix),Evaldas Mikalauskas,5139,61108,7,7
 - Evaldas Mikalauskas - M-1 Weekend Mix 334 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 334,Shift K3Y - Only You (Offaiah Remix),Shift K3Y,Only You (Offaiah Remix),Only You (OFFAIAH Remix),6hPd5K38tccJAbdKDWVr5Q,https://p.scdn.co/mp3-preview/1c0a7f795971018c781f43faa59d94b6d8471b01?cid=461b02dc885841c0a798981c336f46f0,Only You (Offaiah Remix),Evaldas Mikalauskas,5139,81536,8,8
 - Evaldas Mikalauskas - M-1 Weekend Mix 334 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 334,Redondo - Just Hold On,Redondo,Just Hold On,Just Hold On,2xYyv8pWGejOX1ENBPR7Ur,https://p.scdn.co/mp3-preview/3763b363622035dde0143256f780b7ea2c33525f?cid=461b02dc885841c0a798981c336f46f0,Just Hold On,Evaldas Mikalauskas,5139,37694,9,9
 - Evaldas Mikalauskas - M-1 Weekend Mix 334 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 334,Kream Feat. Litens - Know This Love,Kream Feat. Litens,Know This Love,Know This Love (feat. Litens),5miQGFoYZPv5JCNzSoEbWt,https://p.scdn.co/mp3-preview/02e5df18e68be025874af09760070d9126f30f9f?cid=461b02dc885841c0a798981c336f46f0,Know This Love,Evaldas Mikalauskas,5139,70721,8,8
 - Evaldas Mikalauskas - M-1 Weekend Mix 334 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 334,Maff Boothroyd - Get Into It (Manta Remix),Maff Boothroyd,Get Into It (Manta Remix),Get into It - Manta Remix,5WvLSX3t6rzBpzSj1th1rv,https://p.scdn.co/mp3-preview/d048a1a5c25d223ca3b6a8b75ecd28ecbdacec75?cid=461b02dc885841c0a798981c336f46f0,Get Into It (Manta Remix),Evaldas Mikalauskas,5139,75019,8,8
" - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor - 973"," - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor", Afro B - Drogba, Afro B,Drogba,Drogba (Joanna),4E0teOQQQwagLVvQ7VfYm1,https://p.scdn.co/mp3-preview/8189f5d4ff5128e24c9dc195fe22f68de2bbea13?cid=461b02dc885841c0a798981c336f46f0,Drogba, Equiknoxx,973,54806,1,8
" - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor - 973"," - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor",Pinch & Shackleton - Torn And Submerged,Pinch & Shackleton,Torn And Submerged,Torn and Submerged,3wzYyPU7jmAmG5f0gVbIjg,https://p.scdn.co/mp3-preview/6167337fc39c69469a6361f6b128d4bcecf7c6c3?cid=461b02dc885841c0a798981c336f46f0,Torn And Submerged, Equiknoxx,973,49980,2,11
" - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor - 973"," - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor",Equiknoxx - Flagged Up (Mark Ernestus Remix),Equiknoxx,Flagged Up (Mark Ernestus Remix),Flagged up (Mark Ernestus Remix),4bkCQitZGA46BlhfP9GDAh,https://p.scdn.co/mp3-preview/a09037cbe476cb01f74799d12550b44eb71d3690?cid=461b02dc885841c0a798981c336f46f0,Flagged Up (Mark Ernestus Remix), Equiknoxx,973,53784,2,11
" - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor - 973"," - Francis Gay, Wildlife!, Equiknoxx, Floyd Lavine, KitschKrieg, Silly Walks - COSMO Selektor", Eugy - Tick Tock, Eugy,Tick Tock,Tick Tock,6mhaHo59iYFTR0xqR3GOyE,https://p.scdn.co/mp3-preview/dc2098266a2ce572225f1bb06eba80ccdc29b27a?cid=461b02dc885841c0a798981c336f46f0,Tick Tock, Equiknoxx,973,83555,1,31
" - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor - 2964"," - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor", Booba - DKR, Booba,DKR,DKR - Bonus Track,21V8iZQ250M58SvRXvq5hA,,DKR, Will Sumsuch,2964,26080,1,6
" - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor - 2964"," - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor", J Hus - Dancing Man, J Hus,Dancing Man,Dancing Man,5zeREfNqh2ly52wCB6h3Ca,https://p.scdn.co/mp3-preview/b2bbdeadcf91965b76c696d7b8c1c59b2f9f1de1?cid=461b02dc885841c0a798981c336f46f0,Dancing Man, Will Sumsuch,2964,76075,1,7
" - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor - 2964"," - Łukasz Tomaszewski, Patrice, K.ZIA & DJ San Gabriel, Will Sumsuch, Alex Atias - COSMO Selektor", J Hus - Did You See, J Hus,Did You See,Did You See,6DXEZzM4wBa3EOl0NCNSvz,https://p.scdn.co/mp3-preview/3439d79fe4b19be6533159516487d5da975d21dd?cid=461b02dc885841c0a798981c336f46f0,Did You See, Will Sumsuch,2964,79952,1,29
" - Rafael Baska, Tropikal Camel, Jowaa, Francis Gay - COSMO Selektor - 1463"," - Rafael Baska, Tropikal Camel, Jowaa, Francis Gay - COSMO Selektor",Boys Noize - Rock The Bells,Boys Noize,Rock The Bells,Rock the Bells,33KvuePYdzsx7ZqoTj3rHU,https://p.scdn.co/mp3-preview/315edcb89ca54bb1f9da68c5d4d1f93fa3d95383?cid=461b02dc885841c0a798981c336f46f0,Rock The Bells, Jowaa,1463,39273,1,9
" - Rafael Baska, Tropikal Camel, Jowaa, Francis Gay - COSMO Selektor - 1463"," - Rafael Baska, Tropikal Camel, Jowaa, Francis Gay - COSMO Selektor",Wild Cherry - Play That Funk Music,Wild Cherry,Play That Funk Music,Play That Funky Music,5uuJruktM9fMdN9Va0DUMl,https://p.scdn.co/mp3-preview/9084c1e6e8ed1e92ec3bb19a9f42bf5f8826763d?cid=461b02dc885841c0a798981c336f46f0,Play That Funk Music, Jowaa,1463,74224,1,7
" - Moguai, Watermät, andhim - 1Live DJ Session - 2938"," - Moguai, Watermät, andhim - 1Live DJ Session", Raumakustik - Activate, Raumakustik,Activate,Activate,2Zus5r8inmWlwXUJFLKSeF,https://p.scdn.co/mp3-preview/bfd591829ab0452dbf862b01b1af60ed815011c6?cid=461b02dc885841c0a798981c336f46f0,Activate, Watermät,2938,38484,1,6
" - Moguai, Watermät, andhim - 1Live DJ Session - 2938"," - Moguai, Watermät, andhim - 1Live DJ Session", Funkerman & Cooperated Souls - Work Your Body, Funkerman & Cooperated Souls,Work Your Body,Work Your Body,5smXbfs0M9XrWBwqPHR8yU,https://p.scdn.co/mp3-preview/bc24dc563a012da33cd62fe6bf288f8543c18a63?cid=461b02dc885841c0a798981c336f46f0,Work Your Body, Watermät,2938,73278,1,6
" - Lukasz Tomaszewski, Émile Omar, Mop Mop, All Good Funk Alliance, Deena Abdelwahed - Cosmo Selektor - 700"," - Lukasz Tomaszewski, Émile Omar, Mop Mop, All Good Funk Alliance, Deena Abdelwahed - Cosmo Selektor",Simon Jurad - Si Bon Di Bon,Simon Jurad,Si Bon Di Bon,Si bon di bon,0eqHYpTdjs7nzDySECNZ0c,https://p.scdn.co/mp3-preview/ed15c4fb734dc8f3091b6f9a308594ea47ca284b?cid=461b02dc885841c0a798981c336f46f0,Si Bon Di Bon, Deena Abdelwahed,700,4001,2,10
" - Lukasz Tomaszewski, Émile Omar, Mop Mop, All Good Funk Alliance, Deena Abdelwahed - Cosmo Selektor - 700"," - Lukasz Tomaszewski, Émile Omar, Mop Mop, All Good Funk Alliance, Deena Abdelwahed - Cosmo Selektor",Mop Mop - The Serpent (Daisho Remix),Mop Mop,The Serpent (Daisho Remix),The Serpent - Daisho Remix,3zl7YdpYAXlciG86eZYzBR,https://p.scdn.co/mp3-preview/38745f84e37dba969e5bdf6bb917f1aea90aa9b2?cid=461b02dc885841c0a798981c336f46f0,The Serpent (Daisho Remix), Deena Abdelwahed,700,50989,2,10
" - Moguai, Lost Frequencies, Format:B - 1LIVE DJ Session - 7377"," - Moguai, Lost Frequencies, Format:B - 1LIVE DJ Session", Pirupa - Wazzup (Chus & Ceballos Remix) [ElRow - ERM122], Pirupa,Wazzup (Chus & Ceballos Remix) [ElRow,Wazzup - Chus & Ceballos Remix,6caSQkAMlxHzQF9YDk9xsZ,https://p.scdn.co/mp3-preview/87bf1f7fc87c2d78b448105b3aa5ac0191dfbabd?cid=461b02dc885841c0a798981c336f46f0,Wazzup (Chus & Ceballos Remix) [ElRow,Moguai,7377,79233,4,20
" - Moguai, Lost Frequencies, Format:B - 1LIVE DJ Session - 7377"," - Moguai, Lost Frequencies, Format:B - 1LIVE DJ Session", Format:B - The Scoop [Toolroom - TOOL609], Format:B,The Scoop [Toolroom,The Scoop - TR391,5Iuqp6JdFDQdmoiKPSRsw2,https://p.scdn.co/mp3-preview/2fb8b18c80a5b3a791a1ffb358e6fefd8baf25da?cid=461b02dc885841c0a798981c336f46f0,The Scoop [Toolroom,Moguai,7377,69298,8,29
" - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session - 2081"," - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session", Deeparture - Type Recurrent [Songspire - SSR025], Deeparture,Type Recurrent [Songspire,Type Recurrent (Khaen Remix) - mixed,3YBfZNh7agXAGKx3VhhIVp,https://p.scdn.co/mp3-preview/a44b27257b866c50d07bac987307a23dc13a08e5?cid=461b02dc885841c0a798981c336f46f0,Type Recurrent [Songspire, Nora en Pure,2081,50449,4,12
" - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session - 2081"," - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session", Nora En Pure - Birthright [Enormous Tunes - ETR483], Nora En Pure,Birthright [Enormous Tunes,Birthright - Original Club Mix,4hk5cYlcff6rwT4uFTq1La,https://p.scdn.co/mp3-preview/376ed2993761b84cc94f5b4dfb9679a34355049d?cid=461b02dc885841c0a798981c336f46f0,Birthright [Enormous Tunes, Nora en Pure,2081,56258,4,39
" - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session - 2081"," - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session", Passenger 10 - Cranberry [Enormous Tunes - ETR485], Passenger 10,Cranberry [Enormous Tunes,Cranberry,4HPOjtRktmyoW6TBErAr2a,https://p.scdn.co/mp3-preview/c86310585c42efd6c322d5b4753349b5661f0a26?cid=461b02dc885841c0a798981c336f46f0,Cranberry [Enormous Tunes, Nora en Pure,2081,56315,4,12
" - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session - 2081"," - Moguai, David Guetta, Nora en Pure - 1LIVE DJ Session", Nora En Pure - Birthright [Enormous Tunes - ETR483], Nora En Pure,Birthright [Enormous Tunes,Birthright - Original Club Mix,4hk5cYlcff6rwT4uFTq1La,https://p.scdn.co/mp3-preview/376ed2993761b84cc94f5b4dfb9679a34355049d?cid=461b02dc885841c0a798981c336f46f0,Birthright [Enormous Tunes, Nora en Pure,2081,56258,4,39
" - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor - 1115"," - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor",Tekno - Wash,Tekno,Wash,Wash,3fxsAxfFRMBT05f6uVWN3T,https://p.scdn.co/mp3-preview/919a1aca182019a17e1b122ca8bf553ad4a71e7d?cid=461b02dc885841c0a798981c336f46f0,Wash, Gafacci,1115,43040,1,8
" - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor - 1115"," - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor",Pedro - Toques,Pedro,Toques,Toques,74vgbnroIwmvApnhhqyttZ,https://p.scdn.co/mp3-preview/86d70855181037e510c8638eeabe5685892bc046?cid=461b02dc885841c0a798981c336f46f0,Toques, Gafacci,1115,90140,1,20
" - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor - 1115"," - Francis Gay, FLA-K.O., Lua Preta, Gafacci, Michael Mayer - COSMO Selektor",DJ Maphorisa Feat. Wizkid & DJ Buckz - Soweto Baby,DJ Maphorisa Feat. Wizkid & DJ Buckz,Soweto Baby,Soweto Baby (feat. Wizkid & DJ Buckz),7pN5xeBGywMaE5JLIJzZ6Q,https://p.scdn.co/mp3-preview/35e639041aca11426ede765e0058bed5d200e75c?cid=461b02dc885841c0a798981c336f46f0,Soweto Baby, Gafacci,1115,97053,1,14
" - Francis Gay, Poirier, Makina (Live PA) - Selektor - 1785"," - Francis Gay, Poirier, Makina (Live PA) - Selektor",King Abid - Come To Tunisia,King Abid,Come To Tunisia,Come To Tunisia,3nHWCyir5W9bpGW4WBZoVM,,Come To Tunisia, Makina (Live PA),1785,46038,1,8
" - Francis Gay, Poirier, Makina (Live PA) - Selektor - 1785"," - Francis Gay, Poirier, Makina (Live PA) - Selektor",Mala - Kotos,Mala,Kotos,Kotos,4fyHafdWqaM6nt9coEHiZ0,https://p.scdn.co/mp3-preview/c2b8389688ba34880631fddeff9e094043090378?cid=461b02dc885841c0a798981c336f46f0,Kotos, Makina (Live PA),1785,55614,1,9
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",Smino - Netflix & Dusse,Smino,Netflix & Dusse,Netflix & Dusse,4hP7NIeToP2hU6lyvIHPyp,,Netflix & Dusse, Matias Aguayo,1855,56310,1,15
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",Blindsmyth - Eremit,Blindsmyth,Eremit,Eremit,3f3vgNiIBG0msYO4qNNYtW,https://p.scdn.co/mp3-preview/a9e66eeaa39d1299aa4bdbe37e4a11043246ee64?cid=461b02dc885841c0a798981c336f46f0,Eremit, Matias Aguayo,1855,42706,1,10
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",Mahmoud Ahmed - Tezeta,Mahmoud Ahmed,Tezeta,Tezeta,3IJOlBSUMtJ2xfedPGLcLO,https://p.scdn.co/mp3-preview/3cbd0fef2f781b007cfa853428ef5bb080d5024f?cid=461b02dc885841c0a798981c336f46f0,Tezeta, Matias Aguayo,1855,44059,1,10
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",Blackdown - Crackle Blues,Blackdown,Crackle Blues,Crackle Blues - Burial Remix,44rUTnreDPDy3g2pQDuAlJ,https://p.scdn.co/mp3-preview/af3464ac1182c6c230cd30f7ee42071c22474d2c?cid=461b02dc885841c0a798981c336f46f0,Crackle Blues, Matias Aguayo,1855,52128,1,10
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",JSTJR Feat. Snappy Jit - Throw It Back,JSTJR Feat. Snappy Jit,Throw It Back,Throw it Back (feat. Snappy Jit),2RZ17TJPha8JFG2e3UTWbj,https://p.scdn.co/mp3-preview/8153a2cc33486af8670d4bf83f614f784e34da82?cid=461b02dc885841c0a798981c336f46f0,Throw It Back, Matias Aguayo,1855,35279,1,27
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",The Notwist - Neon Golden,The Notwist,Neon Golden,Neon Golden,5tHHMmTeWdUdHaSV4BTGCf,https://p.scdn.co/mp3-preview/e2ae18e8d15a9f09de742401f0ae09361d07d878?cid=461b02dc885841c0a798981c336f46f0,Neon Golden, Matias Aguayo,1855,73618,1,10
" - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor - 1855"," - Łukasz Tomaszewski, AWWZ, Blindsmyth, KENO, Matias Aguayo - COSMO Selektor",Skip James - Devil Got My Woman,Skip James,Devil Got My Woman,Devil Got My Woman,1bWh9hOkQGahfQ0rEqvaGR,https://p.scdn.co/mp3-preview/1fc308b805d249788e7c73c27d10e3bea2eac10b?cid=461b02dc885841c0a798981c336f46f0,Devil Got My Woman, Matias Aguayo,1855,15737,1,11
 - Evaldas Mikalauskas - M-1 Weekend Mix 294 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 294,DJ Snake Feat. Justin Bieber - Let Me Love You (Don Diablo Remix),DJ Snake Feat. Justin Bieber,Let Me Love You (Don Diablo Remix),Let Me Love You (feat. Justin Bieber) - Don Diablo Remix,3DMiBRGKhVKQfUqmmWEvQb,https://p.scdn.co/mp3-preview/2eb53f862f29468000ffb858198824a5ffa0c816?cid=461b02dc885841c0a798981c336f46f0,Let Me Love You (Don Diablo Remix),Evaldas Mikalauskas,5139,42051,6,16
 - Evaldas Mikalauskas - M-1 Weekend Mix 294 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 294,Sagan - Music,Sagan,Music,Music (feat. Roman Polonsky),36rZx6HLBrgAFLXUO4tOe4,https://p.scdn.co/mp3-preview/bbb2e41f55179ac957b6f1497865e94b308b2236?cid=461b02dc885841c0a798981c336f46f0,Music,Evaldas Mikalauskas,5139,39956,11,12
 - Evaldas Mikalauskas - M-1 Weekend Mix 294 - 5139, - Evaldas Mikalauskas - M-1 Weekend Mix 294,Junior A - Sleep Machine,Junior A,Sleep Machine,Sleep Machine,1aK0IFDrPeGfeWR5f8oN8K,https://p.scdn.co/mp3-preview/436a298c49690a2feee5701643ab1c4a1d0ba789?cid=461b02dc885841c0a798981c336f46f0,Sleep Machine,Evaldas Mikalauskas,5139,15166,12,12
" - Annie Mac, Danny Howard - Annie Mac's Friday Night - 3409"," - Annie Mac, Danny Howard - Annie Mac's Friday Night",Riton Feat. Kah‐Lo - Rinse & Repeat,Riton Feat. Kah‐Lo,Rinse & Repeat,Rinse & Repeat (feat. Kah-Lo) - Mixed,4ie2O1WzfPKQvOqjZSF9q3,https://p.scdn.co/mp3-preview/0bb2436ff899759e73aecccb20886ec194921736?cid=461b02dc885841c0a798981c336f46f0,Rinse & Repeat,Annie Mac,3409,56570,4,41
" - Annie Mac, Danny Howard - Annie Mac's Friday Night - 3409"," - Annie Mac, Danny Howard - Annie Mac's Friday Night",Marlena Shaw - Woman Of The Ghetto (Catz 'N Dogz Remix) [Pets],Marlena Shaw,Woman Of The Ghetto (Catz 'N Dogz Remix) [Pets],Woman of the Ghetto - Catz 'n Dogz Remix,3pKH1qxwLEo2fL0r8G9LAz,https://p.scdn.co/mp3-preview/47b1219f2f8d85c9c23c752ba9db99c3a8d49177?cid=461b02dc885841c0a798981c336f46f0,Woman Of The Ghetto (Catz 'N Dogz Remix) [Pets],Annie Mac,3409,46902,2,9
" - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor - 2369"," - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor",Penya - Beat Your Demon,Penya,Beat Your Demon,Beat Your Demon,1ZZZwoWWd93LcMOjpokzRk,https://p.scdn.co/mp3-preview/3db8bd381081fed6a22e9aaa48e3080998818d4e?cid=461b02dc885841c0a798981c336f46f0,Beat Your Demon, Rodrigo da Matta,2369,25675,1,10
" - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor - 2369"," - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor",Nicola Cruz - Mantis (Xanga Remix),Nicola Cruz,Mantis (Xanga Remix),Mantis - Xanga Remix,3DMmcyNR1qdqFxT6qwgTQf,https://p.scdn.co/mp3-preview/176c1bb1cc66686d9ce869ab3abf66848224625e?cid=461b02dc885841c0a798981c336f46f0,Mantis (Xanga Remix), Rodrigo da Matta,2369,42052,1,10
" - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor - 2369"," - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor",Zimba - Baleka,Zimba,Baleka,Baleka - Short Version,3GqdZsOA4A4DYcjPfFhyhx,https://p.scdn.co/mp3-preview/7545a7cb18be4f428953231b2a77497a2f361b5c?cid=461b02dc885841c0a798981c336f46f0,Baleka, Rodrigo da Matta,2369,43345,1,10
" - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor - 2369"," - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor",Peggy Gou - Gou Talk,Peggy Gou,Gou Talk,Gou Talk,2sTP6ghDk046UnBZqsLyyO,https://p.scdn.co/mp3-preview/a5bc51d9da5557a317ccb1d1aa5cb1857a4a29b4?cid=461b02dc885841c0a798981c336f46f0,Gou Talk, Rodrigo da Matta,2369,35619,1,20
" - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor - 2369"," - Łukasz Tomaszewski, Tricky, Rodrigo da Matta, Auntie Flo, Booka Shade - COSMO Selektor",Les Ambassadeurs Du Motel De Bamako - Tiecolom-Ba,Les Ambassadeurs Du Motel De Bamako,Tiecolom-Ba,Tiecolom - Ba,2z92W8Na4isLBpH0XUgp0P,https://p.scdn.co/mp3-preview/21fd03f82088796863374bbc2613ece33ea071a7?cid=461b02dc885841c0a798981c336f46f0,Tiecolom-Ba, Rodrigo da Matta,2369,38173,1,10
" - Moguai, Oliver Heldens, Format:B - 1Live DJ Session - 7377"," - Moguai, Oliver Heldens, Format:B - 1Live DJ Session", Bellecour - Fonky Beat, Bellecour,Fonky Beat,Fonky Beat,5K3qAHTTO2iGMzEj2eReiv,https://p.scdn.co/mp3-preview/dee0dd82481b3fab089f3feefc10f009e6c0bdbf?cid=461b02dc885841c0a798981c336f46f0,Fonky Beat,Moguai,7377,69775,2,8
" - Moguai, Oliver Heldens, Format:B - 1Live DJ Session - 7377"," - Moguai, Oliver Heldens, Format:B - 1Live DJ Session",Raumakustik - Panther (Format:B Remix),Raumakustik,Panther (Format:B Remix),Panther - Format:B Remix,4zL0KokZVXMBUQ2Yr079k0,https://p.scdn.co/mp3-preview/898ce2dcc1d4092390041f34171c9a307d8e79e0?cid=461b02dc885841c0a798981c336f46f0,Panther (Format:B Remix),Moguai,7377,63650,3,22
" - Moguai, Oliver Heldens, Format:B - 1Live DJ Session - 7377"," - Moguai, Oliver Heldens, Format:B - 1Live DJ Session",Dzeko - Liberty,Dzeko,Liberty,Liberty,4DAZ9tx4KkUqQD1bXGaPup,https://p.scdn.co/mp3-preview/7fbfdc865bde54a60e3e2c66f3fcef40b611e319?cid=461b02dc885841c0a798981c336f46f0,Liberty,Moguai,7377,54480,4,21
" - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session - 7377"," - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session", Dennis Cruz - New Life, Dennis Cruz,New Life,New Life,12C8SfWGuozI2O1hUy2ucw,https://p.scdn.co/mp3-preview/46f30a6709c477811f136e41f125fb76e0360af9?cid=461b02dc885841c0a798981c336f46f0,New Life,Moguai,7377,13297,2,13
" - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session - 7377"," - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session", CamelPhat - Make Em Dance, CamelPhat,Make Em Dance,Make 'Em Dance - Original Mix,6LoiowYf7CfZbqPJqZL9fe,https://p.scdn.co/mp3-preview/74f49dba91b607afa22d46e50e5f6a19c768103b?cid=461b02dc885841c0a798981c336f46f0,Make Em Dance,Moguai,7377,83207,3,15
" - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session - 7377"," - Moguai, Dimitri Vegas & Like Mike, Alle Farben - 1Live DJ Session", Offaiah - Trouble, Offaiah,Trouble,Trouble,7BQRqhJtJoXB1pNCvf7VmZ,,Trouble,Moguai,7377,91924,4,73
 - Claptone - Clapcast 60 - 4164, - Claptone - Clapcast 60,Phil Fuldner - Bus Stop [Mother],Phil Fuldner,Bus Stop [Mother],Bus Stop,4j0kQ0kTZbprfCgzc9Hk81,https://p.scdn.co/mp3-preview/da177350b4af32134671202658baa78727d57805?cid=461b02dc885841c0a798981c336f46f0,Bus Stop [Mother],Claptone,4164,56871,4,9
 - Claptone - Clapcast 60 - 4164, - Claptone - Clapcast 60,Dennis Ferrer Feat. Ben Westbeech - Right Thing [Defected],Dennis Ferrer Feat. Ben Westbeech,Right Thing [Defected],Right Thing (feat. Ben Westbeech),1KYvHB6EeipyNgt4diizKb,https://p.scdn.co/mp3-preview/e152d72a41ceff665e9e0160984f00859d6195f3?cid=461b02dc885841c0a798981c336f46f0,Right Thing [Defected],Claptone,4164,19469,4,25
" - Francis Gay, Ibaaku (Roskilde Festival), Populous, Captain Planet, Cafe De Calaveras - COSMO Selektor - 405"," - Francis Gay, Ibaaku (Roskilde Festival), Populous, Captain Planet, Cafe De Calaveras - COSMO Selektor",Jairzinho - Tempo,Jairzinho,Tempo,"Tempo (feat. Sevn Alias, Bko & Boef)",14lgXsq8oy44dgt0C3hjQF,https://p.scdn.co/mp3-preview/8582c1ca535edd94dcfdd38b6919211adc0c2a82?cid=461b02dc885841c0a798981c336f46f0,Tempo, Captain Planet,405,13796,1,8
